no,style,series,trimType_,flowCharacter_,flowDirection_,balancing_,rating_c,valveSize,seatBore,travel,coeff,one,two,three,four,five,six,seven,eight,nine,ten
157,Globe Straight,10,Contour,Linear,Under,Unbalanced,ASME 150,3,3,1.5,Cv,15.4,29.6,43.4,58.3,71.8,83.9,93.8,103,108,110.4
158,Globe Straight,10,Contour,Linear,Under,Unbalanced,ASME 150,3,3,1.5,FL,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92
159,Globe Straight,10,Contour,Linear,Under,Unbalanced,ASME 150,3,3,1.5,Xt,0.622,0.642,0.692,0.691,0.69,0.721,0.759,0.788,0.839,0.888
160,Globe Straight,10,Contour,Linear,Under,Unbalanced,ASME 150,3,3,1.5,Fd,0.13,0.19,0.23,0.27,0.31,0.35,0.39,0.43,0.47,0.51
161,Globe Straight,10,Contour,Linear,Under,Unbalanced,ASME 150,4,2,1.125,Cv,6.16,12.8,20,27.8,36.1,45.1,58.8,67.5,78.8,86.8
162,Globe Straight,10,Contour,Linear,Under,Unbalanced,ASME 150,4,2,1.125,FL,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
163,Globe Straight,10,Contour,Linear,Under,Unbalanced,ASME 150,4,2,1.125,Xt,0.74,0.644,0.642,0.619,0.602,0.605,0.552,0.614,0.644,0.736
164,Globe Straight,10,Contour,Linear,Under,Unbalanced,ASME 150,4,2,1.125,Fd,0.13,0.18,0.22,0.25,0.29,0.32,0.36,0.41,0.46,0.52
165,Globe Straight,10,Contour,Linear,Under,Unbalanced,ASME 150,4,4,2,Cv,21.3,39.7,57.5,75.8,100,129,157,180,199,209
166,Globe Straight,10,Contour,Linear,Under,Unbalanced,ASME 150,4,4,2,FL,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
167,Globe Straight,10,Contour,Linear,Under,Unbalanced,ASME 150,4,4,2,Xt,0.622,0.642,0.692,0.691,0.69,0.721,0.759,0.788,0.839,0.888
168,Globe Straight,10,Contour,Linear,Under,Unbalanced,ASME 150,4,4,2,Fd,0.11,0.15,0.19,0.22,0.26,0.29,0.33,0.38,0.44,0.49
169,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,1,1.3125,0.75,Cv,0.783,1.54,2.2,2.89,4.21,5.76,7.83,10.9,14.1,17.2
170,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,1,1.3125,0.75,FL,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
171,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,1,1.3125,0.75,Xt,0.766,0.614,0.587,0.667,0.672,0.687,0.743,0.76,0.733,0.667
172,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,1,1.3125,0.75,Fd,0.22,0.77,0.9,0.93,0.92,0.59,0.44,0.41,0.39,0.44
173,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,1.5,1.3125,0.75,Cv,1.12,1.56,2.22,3.1,4.27,6.17,9.01,13.1,18.2,23.1
174,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,1.5,1.3125,0.75,FL,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
175,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,1.5,1.3125,0.75,Xt,0.821,0.864,0.82,0.703,0.721,0.679,0.665,0.639,0.65,0.7
176,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,1.5,1.3125,0.75,Fd,0.22,0.77,0.9,0.93,0.92,0.59,0.44,0.41,0.39,0.44
177,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,1.5,1.875,0.75,Cv,1.52,2.63,3.87,5.41,7.45,11.2,17.4,24.5,30.8,35.8
178,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,1.5,1.875,0.75,FL,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
179,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,1.5,1.875,0.75,Xt,0.708,0.735,0.716,0.715,0.738,0.727,0.69,0.685,0.685,0.679
180,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,1.5,1.875,0.75,Fd,0.63,0.63,0.64,0.64,0.46,0.45,0.3,0.31,0.35,0.38
181,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,2,1.3125,0.75,Cv,0.923,1.42,2.09,2.84,4.11,5.83,8.58,12.8,18.5,24.3
182,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,2,1.3125,0.75,FL,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
183,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,2,1.3125,0.75,Xt,0.775,0.744,0.742,0.707,0.715,0.714,0.714,0.641,0.621,0.649
184,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,2,1.3125,0.75,Fd,0.22,0.77,0.9,0.93,0.92,0.59,0.44,0.41,0.39,0.44
185,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,2,2.3125,1.125,Cv,1.66,2.93,4.66,6.98,10.8,16.5,25.4,37.3,50.7,59.7
186,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,2,2.3125,1.125,FL,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
187,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,2,2.3125,1.125,Xt,0.827,0.834,0.774,0.727,0.687,0.684,0.702,0.736,0.686,0.687
188,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,2,2.3125,1.125,Fd,0.4,0.51,0.53,0.58,0.37,0.32,0.27,0.26,0.29,0.31
189,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,3,2.3125,1.125,Cv,1.75,3.11,4.77,7.07,10.7,17,27.9,41.5,58,70.7
190,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,3,2.3125,1.125,FL,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87
191,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,3,2.3125,1.125,Xt,0.944,0.84,0.803,0.757,0.735,0.642,0.531,0.613,0.629,0.702
192,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,3,2.3125,1.125,Fd,0.4,0.51,0.53,0.58,0.37,0.32,0.27,0.26,0.29,0.31
193,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,3,3.4375,1.5,Cv,4.32,7.53,10.9,17.1,27.2,43.5,66,97,120,136
194,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,3,3.4375,1.5,FL,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
195,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,3,3.4375,1.5,Xt,0.774,0.706,0.682,0.635,0.616,0.602,0.663,0.693,0.67,0.675
196,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,3,3.4375,1.5,Fd,0.52,0.63,0.68,0.39,0.36,0.29,0.26,0.28,0.3,0.32
197,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,4,2.875,1.5,Cv,3.82,7.65,11.4,16.9,25.5,38.2,60.5,85.7,105,112
198,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,4,2.875,1.5,FL,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89,0.89
199,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,4,2.875,1.5,Xt,0.746,0.7,0.694,0.669,0.64,0.627,0.591,0.644,0.735,0.813
200,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,4,2.875,1.5,Fd,0.45,0.49,0.49,0.47,0.35,0.32,0.3,0.24,0.25,0.27
201,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,4,4.375,2,Cv,5.85,11.6,18.3,30.2,49.7,79.7,125,171,205,224
202,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,4,4.375,2,FL,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
203,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,4,4.375,2,Xt,0.731,0.65,0.643,0.645,0.632,0.625,0.672,0.742,0.737,0.716
204,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,4,4.375,2,Fd,0.45,0.42,0.4,0.33,0.3,0.28,0.23,0.24,0.26,0.28
205,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,6,4.375,2,Cv,5.4,10.1,15.8,26.7,45.2,71.2,111,169,232,274
206,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,6,4.375,2,FL,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
207,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,6,4.375,2,Xt,0.834,0.834,0.735,0.654,0.626,0.613,0.614,0.61,0.629,0.695
208,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,6,4.375,2,Fd,1,1,1,1,1,1,1,1,1,1
209,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,6,7,2,Cv,12.9,25.8,43.3,67.4,104,162,239,316,368,394
210,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,6,7,2,FL,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
211,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,6,7,2,Xt,0.688,0.68,0.682,0.709,0.7,0.72,0.736,0.744,0.78,0.778
212,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,6,7,2,Fd,0.39,0.44,0.47,0.33,0.29,0.22,0.22,0.24,0.25,0.26
213,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,8,8,2,Cv,18.5,38,58.4,86.7,130,189,268,371,476,567
214,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,8,8,2,FL,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
215,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,8,8,2,Xt,0.727,0.632,0.6,0.588,0.58,0.587,0.599,0.611,0.671,0.724
216,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,8,8,2,Fd,0.28,0.26,0.23,0.2,0.17,0.22,0.24,0.25,0.25,0.26
217,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,8,8,3,Cv,27,58.1,105,188,307,478,605,695,761,818
218,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,8,8,3,FL,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
219,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,8,8,3,Xt,0.644,0.654,0.636,0.611,0.643,0.615,0.725,0.809,0.804,0.807
220,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,8,8,3,Fd,0.28,0.26,0.23,0.2,0.17,0.22,0.24,0.25,0.25,0.26
221,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,10,8,3,Cv,33.9,61.2,97.2,162,269,417,568,705,840,932
222,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,10,8,3,FL,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
223,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,10,8,3,Xt,0.836,0.867,0.894,0.796,0.744,0.704,0.699,0.712,0.725,0.76
224,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,10,8,3,Fd,1,1,1,1,1,1,1,1,1,1
225,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,12,11,5.5,Cv,50,91,141,222,352,540,797,1127,1361,1488
226,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,12,11,5.5,Xt,0.747,0.731,0.706,0.65,0.584,0.575,0.61,0.679,0.797,0.804
227,Globe0Straight,10,Ported,Equal0%,Over,Balanced,ASME0150,12,11,5.5,Fd,0,0,0,0,0,0,0,0,0,0
228,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,12,11,5.5,FL,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
229,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,16,14.75,5.5,Cv,35,79,145,263,454,765,1272,1808,2278,2664
230,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,16,14.75,5.5,FL,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
231,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,16,14.75,5.5,Xt,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
232,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,16,14.75,5.5,Fd,0.45,0.46,0.39,0.28,0.26,0.24,0.23,0.26,0.27,0.28
233,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,18,14.75,8,Cv,83,176,269,467,723,1082,1577,2234,2730,3073
234,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,18,14.75,8,FL,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
235,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,18,14.75,8,Xt,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
236,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,18,14.75,8,Fd,0.46,0.45,0.42,0.25,0.32,0.25,0.21,0.23,0.25,0.26
237,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,20,18.25,8,Cv,90,214,408,733,1276,2122,2954,3661,4270,4820
238,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,20,18.25,8,FL,0.85,0,0,0,0,0,0,0,0,0
239,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,20,18.25,8,Xt,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
240,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,20,18.25,8,Fd,0.31,0.28,0.25,0.24,0.22,0.23,0.25,0.27,0.28,0.29
241,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,24,18.25,8,Cv,91,215,410,736,1282,2159,3087,3891,4579,5182
242,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,24,18.25,8,FL,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
243,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,24,18.25,8,Xt,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
244,Globe Straight,10,Ported,Equal %,Over,Balanced,ASME 150,24,18.25,8,Fd,0.31,0.28,0.25,0.24,0.22,0.23,0.25,0.27,0.28,0.29
245,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,1,1.3125,0.75,Cv,3.21,5.5,8.18,10.9,13.2,15,16.9,18.6,19.9,20.6
246,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,1,1.3125,0.75,FL,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
247,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,1,1.3125,0.75,Xt,0.34,0.644,0.494,0.509,0.532,0.58,0.61,0.629,0.628,0.636
248,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,1,1.3125,0.75,Fd,0.11,0.4,0.46,0.44,0.41,0.41,0.4,0.39,0.38,0.37
249,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,1.5,1.3125,0.75,Cv,2.92,5.7,9.05,12.5,15.6,18.5,21.1,23.9,26.8,29.2
250,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,1.5,1.3125,0.75,FL,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
251,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,1.5,1.3125,0.75,Xt,0.69,0.651,0.633,0.634,0.65,0.666,0.708,0.718,0.737,0.733
252,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,1.5,1.3125,0.75,Fd,0.11,0.4,0.46,0.44,0.41,0.41,0.4,0.39,0.38,0.37
253,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,1.5,1.875,0.75,Cv,4.23,7.84,11.8,15.8,20.4,25.3,30.3,34.7,37.2,39.2
254,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,1.5,1.875,0.75,FL,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
255,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,1.5,1.875,0.75,Xt,0.66,0.71,0.76,0.8,0.74,0.73,0.71,0.69,0.68,0.66
256,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,1.5,1.875,0.75,Fd,0.3,0.37,0.41,0.44,0.44,0.41,0.38,0.35,0.34,0.34
257,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,2,1.3125,0.75,Cv,3.53,6.36,9.92,13.3,16.5,19.7,22.7,25.6,29.3,33.3
258,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,2,1.3125,0.75,FL,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87
259,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,2,1.3125,0.75,Xt,0.456,0.529,0.549,0.582,0.611,0.633,0.671,0.723,0.727,0.694
260,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,2,1.3125,0.75,Fd,0.11,0.4,0.46,0.44,0.41,0.41,0.4,0.39,0.38,0.37
261,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,2,2.3125,1.125,Cv,7.87,16,24.9,33.4,42.1,51.8,62,68.1,70.6,72.9
262,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,2,2.3125,1.125,FL,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77
263,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,2,2.3125,1.125,Xt,0.64,0.72,0.73,0.77,0.79,0.75,0.68,0.66,0.65,0.64
264,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,2,2.3125,1.125,Fd,0.3,0.35,0.36,0.37,0.37,0.36,0.35,0.35,0.34,0.33
265,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,3,2.3125,1.125,Cv,8.06,16.9,26.7,37.5,49,61.4,73.8,85.3,94.7,102
266,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,3,2.3125,1.125,FL,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
267,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,3,2.3125,1.125,Xt,0.592,0.614,0.662,0.672,0.674,0.676,0.694,0.722,0.736,0.732
268,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,3,2.3125,1.125,Fd,0.3,0.35,0.36,0.37,0.37,0.36,0.35,0.35,0.34,0.33
269,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,3,3.4375,1.5,Cv,14.5,32.9,52.1,70.4,88.5,105,118,133,142,148
270,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,3,3.4375,1.5,FL,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
271,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,3,3.4375,1.5,Xt,0.67,0.7,0.7,0.72,0.73,0.72,0.71,0.65,0.63,0.62
272,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,3,3.4375,1.5,Fd,0.26,0.32,0.35,0.36,0.36,0.36,0.36,0.28,0.29,0.3
273,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,4,2.875,1.5,Cv,9.77,22.6,37.2,51.8,65.7,77.5,87.5,97.9,107,113
274,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,4,2.875,1.5,FL,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
275,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,4,2.875,1.5,Xt,0.926,0.899,0.873,0.904,0.919,0.962,0.972,0.937,0.891,0.872
276,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,4,2.875,1.5,Fd,0.27,0.33,0.35,0.36,0.35,0.34,0.32,0.29,0.27,0.27
277,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,4,4.375,2,Cv,23.3,50.3,78.1,105,127,152,181,203,223,236
278,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,4,4.375,2,FL,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
279,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,4,4.375,2,Xt,0.69,0.71,0.72,0.73,0.76,0.76,0.75,0.76,0.73,0.69
280,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,4,4.375,2,Fd,0.31,0.36,0.38,0.38,0.37,0.35,0.32,0.3,0.27,0.28
281,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,6,4.375,2,Cv,16.7,38.6,65.4,93.7,123,156,194,244,290,322
282,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,6,4.375,2,FL,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
283,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,6,4.375,2,Xt,0.762,0.698,0.675,0.684,0.681,0.66,0.676,0.657,0.685,0.703
284,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,6,4.375,2,Fd,1,1,1,1,1,1,1,1,1,1
285,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,6,7,2,Cv,46.3,107,171,228,279,327,367,402,420,433
286,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,6,7,2,FL,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
287,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,6,7,2,Xt,0.656,0.727,0.744,0.781,0.803,0.8,0.784,0.758,0.755,0.74
288,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,6,7,2,Fd,0.21,0.26,0.29,0.3,0.31,0.31,0.31,0.28,0.28,0.28
289,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,8,8,2,Cv,60.2,129,206,285,363,444,526,581,640,688
290,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,8,8,2,FL,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87
291,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,8,8,2,Xt,0.704,0.721,0.657,0.651,0.683,0.713,0.74,0.801,0.821,0.839
292,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,8,8,2,Fd,0.23,0.28,0.3,0.31,0.31,0.31,0.31,0.31,0.31,0.31
293,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,8,8,3,Cv,91.4,207,325,440,550,639,711,760,795,846
294,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,8,8,3,FL,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87
295,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,8,8,3,Xt,0.651,0.624,0.677,0.746,0.786,0.803,0.823,0.836,0.843,0.807
296,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,8,8,3,Fd,0.23,0.28,0.3,0.31,0.31,0.31,0.31,0.31,0.31,0.31
297,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,10,8,3,Cv,95.9,212,336,459,586,696,798,876,928,975
298,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,10,8,3,FL,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91
299,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,10,8,3,Xt,0.683,0.617,0.61,0.641,0.657,0.694,0.715,0.748,0.795,0.843
300,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,10,8,3,Fd,1,1,1,1,1,1,1,1,1,1
301,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,12,11,5.5,Cv,155,300,450,610,770,940,1100,1250,1390,1500
302,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,12,11,5.5,FL,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88,0.88
303,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,12,11,5.5,Xt,0.609,0.678,0.676,0.645,0.654,0.693,0.746,0.789,0.799,0.792
304,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,12,11,5.5,Fd,0,0,0,0,0,0,0,0,0,0
305,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,16,14.75,5.5,Cv,298,649,1000,1376,1846,2324,2701,2988,3188,3312
306,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,16,14.75,5.5,FL,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
307,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,16,14.75,5.5,Xt,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
308,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,16,14.75,5.5,Fd,0.22,0.28,0.31,0.29,0.27,0.29,0.3,0.3,0.31,0.31
309,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,18,14.75,5.5,Cv,322,701,1078,1460,1935,2396,2745,3010,3208,3351
310,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,18,14.75,5.5,FL,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
311,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,18,14.75,5.5,Xt,0.81,0.81,0.76,0.76,0.78,0.78,0.86,0.82,0.79,0.81
312,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,18,14.75,5.5,Fd,0.22,0.28,0.31,0.29,0.27,0.29,0.3,0.3,0.31,0.31
313,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,20,18.25,8,Cv,647,1377,2089,2720,3274,3747,4309,4787,5196,5196
314,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,20,18.25,8,FL,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
315,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,20,18.25,8,Xt,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
316,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,20,18.25,8,Fd,0.22,0.28,0.31,0.32,0.32,0.31,0.3,0.3,0.3,0.3
317,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,24,18.25,8,Cv,649,1394,2123,2827,3455,4010,4589,5157,5626,5841
318,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,24,18.25,8,FL,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
319,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,24,18.25,8,Xt,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
320,Globe Straight,10,Ported,Linear,Over,Balanced,ASME 150,24,18.25,8,Fd,0.22,0.28,0.31,0.32,0.32,0.31,0.3,0.3,0.3,0.3
321,Globe Straight,10,Anti-Cavitation I,Linear,Over,Balanced,ASME 150,1,1.9375,1,Cv,0.25,0.48,2.36,5.04,7.36,9.47,11.2,13.1,14.6,15.5
322,Globe Straight,10,Anti-Cavitation I,Linear,Over,Balanced,ASME 150,1,1.9375,1,FL,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
323,Globe Straight,10,Anti-Cavitation I,Linear,Over,Balanced,ASME 150,1,1.9375,1,Xt,1,1,1,1,1,1,1,1,1,1
